Extraction_Date,ord_week_nmb,Site_Name,TCIN,amazon_product_ID,amazon_product_name,amazon_Regular_price,Regular_Price_Range,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo
11-02-2013,11,Amazon,13037669,B001GA2AAQ,Heys Luggage Eco Case Bag Set,449.99,n/a,0,0,449.99,449.99,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $450.01 (50%)
11-02-2013,11,Amazon,13037674,B002SE5FWO,Heys Luggage Eco Case Bag Set,449.99,n/a,0,0,449.99,449.99,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $450.01 (50%)
11-02-2013,11,Amazon,13037678,B001GA09N6,Heys Luggage Eco Case Bag Set,449.99,n/a,0,0,449.99,449.99,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $450.01 (50%)
11-02-2013,11,Amazon,13037680,B001GA2A8S,Heys Luggage Eco Case Bag Set,449.99,n/a,0,0,449.99,449.99,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $450.01 (50%)
11-02-2013,11,Amazon,13295701,B004HKWBRE,"Rockland Luggage 20"" Polycarbonate carry-on Luggage",59,n/a,0,0,59,59,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $101.00 (63%)
11-02-2013,11,Amazon,13295707,B004HKY8KC,"Rockland Luggage Rolling 22"" Duffle Bag",29,n/a,0,0,29,29,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
11-02-2013,11,Amazon,13295711,B004HKWC9G,"Rockland Luggage Rolling 22"" Duffle Bag",29,n/a,0,0,29,29,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
11-02-2013,11,Amazon,13295784,B004HKY9ZQ,"Rockland Luggage Rolling 22"" Duffle Bag",29,n/a,0,0,29,29,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
11-02-2013,11,Amazon,13295788,B004HKYA6O,"Rockland Luggage 20"" Polycarbonate carry-on Luggage",61.18,n/a,0,0,61.18,61.18,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $98.82 (62%)
11-02-2013,11,Amazon,13295789,B004HKSF7O,"Rockland Luggage Rolling 22"" Duffle Bag",29,n/a,0,0,29,29,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
11-02-2013,11,Amazon,13295815,B004HKQKEY,"Rockland Luggage Rolling 22"" Duffle Bag",29,n/a,0,0,29,29,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $40.00 (58%)
11-02-2013,11,Amazon,13324101,B00024ENVG,Targus CityGear Chicago Backpack Case for 16 Inch Notebooks TCG650 (Black with Grey),53.52,n/a,0,0,53.52,53.52,"Targus CityGear Backpack Targus CityGear Backpack Great for School, Work or Play Looking for a bag that does it all? The Targus CityGear Backpack is one of our most popular bags, thanks to its blend of style, utility, and durability. Our latest CityGear Backpack boasts the same great qualities that have made the entire CityGear line a hit with students and professionals alike, but weve also added some great new features that make it even more appealing. A Place for All Your Tech Finding a bag that can hold all your devices is easy, but having a bag that offers a safe, dedicated place for your gadgets is more challenging. The CityGear Backpack is great for students or professionals looking to safeguard all their gadgets throughout their day. In addition to a large compartment that can hold a 16-inch laptop, there's a dedicated scratch-free pocket designed to protect an iPad, eReader and most tablets up to 10"". laptop comartment dedicated tablet pocket ample space for gear Space for Ever",Yes,& eligible for FREE Super Saver Shipping.,You Save: $20.47 (28%)
11-02-2013,11,Amazon,13324103,B00024ENHK,Targus CityGear Miami Messenger Case for 17 Inch Notebooks TCG200 (Black with Grey),38.99,n/a,0,0,38.99,38.99,"The CityGear Miami messenger notebook case has lots of features in a sporty, stylish, lightweight design. Features of this case include a zip-down workstation with holders for business cards, media and more, plus mesh accessory storage pouches. There is a padded notebook compartment, a section for file storage and even a hidden water-bottle pocket. Sleek and professional, this case supports notebooks with up to 17-inch screens",Yes,& eligible for FREE Super Saver Shipping.,You Save: $19.00 (33%)
11-02-2013,11,Amazon,13460899,B004B0CI0U,"Sumdex 16"" Notebook Brief",27.87,n/a,0,0,27.87,27.87,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $22.08 (44%)
11-02-2013,11,Amazon,13460901,B004DHENPE,"Sumdex 16"" Notebook Brief",19.55,n/a,6.05,0,19.55,19.55,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $30.40 (61%)
11-02-2013,11,Amazon,13460904,B004B0FDKM,"Sumdex 13"" Notebook Brief",20.65,n/a,5.93,0,20.65,20.65,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $19.30 (48%)
11-02-2013,11,Amazon,13535402,B002MHW4MG,Travel Smart by Conair 1200 WATT Silver Folding Hair Dry,17.14,n/a,5.46,0,17.14,17.14,"Travel smart 1200 watt folding travel hair dryer is the solution to your hair styling issues when traveling. its lightweight design and folding handle makes it compact enough for travel and it features dual voltage power so you can take it just about anywhere. complete with 2 heat settings and a 5' cord, you can bring the salon to your hotel or wherever you travel to.",Yes,($17.14 / counts) & eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.85 (31%)
11-02-2013,11,Amazon,13561443,B004N8D3TA,Wildkin Retro Kickstart Messenger Bag,22.39,n/a,5.69,0,22.39,22.39,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.60 (25%)
11-02-2013,11,Amazon,13561444,B004N8CZRG,Wildkin Lily Frogs Sidekick Backpack,23.1,n/a,5.69,0,23.1,23.1,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $6.89 (23%)
11-02-2013,11,Amazon,13561448,B004N8F4CO,Wildkin Big Dots - Green Sidekick Backpack,22.69,n/a,5.69,0,22.69,22.69,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.30 (24%)
11-02-2013,11,Amazon,13561449,B004N89OSO,Wildkin Retro Kickstart Messenger Bag,22.34,n/a,5.69,0,22.34,22.34,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.65 (26%)
11-02-2013,11,Amazon,13561450,B004N87L4S,"Wildkin Olive Kids 15"" Robots Sidekick Backpack",22.84,n/a,5.69,0,22.84,22.84,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.15 (24%)
11-02-2013,11,Amazon,13561451,B004N89NYO,Wildkin Pack 'n Snack Backpack,24.14,n/a,5.58,0,24.14,24.14,"Pattern Description: Part of our Ashley Collection, our Lily Frogs pattern takes an abstract approach to the traditional frog-on-a-lily-pad theme. The cool blues and greens float hypnotically on a clean white surface, evoking the relaxing qualities of a life lived on water. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $3.85 (14%)
11-02-2013,11,Amazon,13561452,B004N89N44,Wildkin Pack 'n Snack Backpack,24.35,n/a,5.58,0,24.35,24.35,"Pattern Description: Horses in Pink features a group ofwhimsically wild horses that prance, dance, jump, and just chill; their brilliant white manes and tails absolutely shine atop the pattern's lovely, timeless pink backdrop. A bestselling Wildkin Classic. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $3.64 (13%)
11-02-2013,11,Amazon,13561453,B004N8F7DK,Wildkin Olive Kids Pack 'n Snack Backpack,27.44,n/a,0,0,27.44,27.44,"Pattern Description: Colors so sweet you can almost taste them. Designed by the creative minds at Olive Kids, the Butterfly Garden pattern features bright bursts of cuter-than-life butterflies, lady bugs, and flowers on a soft blue background. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping.,You Save: $0.55 (2%)
11-02-2013,11,Amazon,13561455,B004YRE1WI,Wildkin Big Dots Hot Pink Kickstart Messenger Bag,24.14,n/a,5.69,0,24.14,24.14,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.85 (20%)
11-02-2013,11,Amazon,13561456,B004N8F424,Wildkin Lady Bug Sidekick Backpack,22.97,n/a,5.69,0,22.97,22.97,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.02 (23%)
11-02-2013,11,Amazon,13561459,B004N8C03U,Wildkin Pack 'n Snack Backpack,24.35,n/a,5.58,0,24.35,24.35,"Pattern Description: Rwwwar. That's ""how-do-you-do"" in dino-speak. The Dinosaur design is populated with brightly-imagined Tyrannosauruses and Stegosauruses that absolutely ""pop"" against the pattern's two-toned ochre background. A bestselling Wildkin Classic. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $3.64 (13%)
11-02-2013,11,Amazon,13561460,B004N8CZ9O,Wildkin Olive Kids Under Construction Sidekick Backpack,22.84,n/a,5.69,0,22.84,22.84,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.15 (24%)
11-02-2013,11,Amazon,13561461,B004N8BX6K,Wildkin Olive Kids Butterfly Garden Sidekick Backpack,22.59,n/a,5.26,0,22.59,22.59,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.40 (25%)
11-02-2013,11,Amazon,13561462,B004N89OPC,Wildkin Retro Kickstart Messenger Bag,21.99,n/a,5.69,0,21.99,21.99,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $8.00 (27%)
11-02-2013,11,Amazon,13561663,B004N87OP4,Wildkin Pack 'n Snack Backpack,19.87,n/a,5.58,0,19.87,19.87,"Pattern Description: The super-popular design that launched our ever-evolving Big Dots series, the Big Dots Pink pattern features stylishly-symmetrical, large pink dots atop a rich mocha background. A bestselling Ashley Collection design. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $8.12 (29%)
11-02-2013,11,Amazon,13561664,B004N89OKW,Wildkin Retro Kickstart Messenger Bag,22.54,n/a,5.69,0,22.54,22.54,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.45 (25%)
11-02-2013,11,Amazon,13561666,B004N89KEC,Wildkin Majestic Sidekick Backpack,22.84,n/a,5.69,0,22.84,22.84,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.15 (24%)
11-02-2013,11,Amazon,13561667,B00524WD8G,Wildkin Big Dot Aqua Kickstart Messenger Bag,26.46,n/a,0,0,26.46,26.46,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $3.53 (12%)
11-02-2013,11,Amazon,13561668,B00524WD9K,Wildkin Lady Bug Kickstart Messenger Bag,27.97,n/a,0,0,27.97,27.97,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $2.02 (7%)
11-02-2013,11,Amazon,13561670,B004N8D3B8,Wildkin Pack 'n Snack Backpack,27.41,n/a,0,0,27.41,27.41,"Pattern Description: Part of our popular Big Dot series, this Big Dots Aqua pattern features stylishly-symmetrical, electrifying aqua dots on a background of rich purple. The Big Dots series also includes Pink Dots, Green Dots, and Magenta Dots. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping.,You Save: $0.58 (2%)
11-02-2013,11,Amazon,13561672,B004N8F3Y8,Wildkin Retro Sidekick Backpack,24.14,n/a,5.69,0,24.14,24.14,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $5.85 (20%)
11-02-2013,11,Amazon,13561673,B004N89O0C,Wildkin Pack 'n Snack Backpack,24.14,n/a,5.58,0,24.14,24.14,"Pattern Description: Part of our popular Big Dot series, this Big Dots Hot Pink pattern features stylishly symmetrical, electrifying magenta dots on a dark yellow background. The Big Dots series also includes Pink Dots, Green Dots, and Aqua Dots. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $3.85 (14%)
11-02-2013,11,Amazon,13561674,B004N89N62,Wildkin Pack 'n Snack Backpack,27.97,n/a,0,0,27.97,27.97,"Pattern Description: Our Fairies pattern is home to a troupe of fanciful fairies with butterfly wings and bell-blossom gowns. This Classic Wildkin pattern is pure magic printed on an enchanting lavender-pink, dual-tone background. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping.,You Save: $0.02
11-02-2013,11,Amazon,13561675,B004YREF0G,Wildkin Lily Frogs Kickstart Messenger Bag,27.44,n/a,0,0,27.44,27.44,n/a,Yes,& eligible for FREE Super Saver Shipping.,You Save: $2.55 (9%)
11-02-2013,11,Amazon,13561676,B004N8C1XE,Wildkin Retro Kickstart Messenger Bag,22.27,n/a,5.69,0,22.27,22.27,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $7.72 (26%)
11-02-2013,11,Amazon,13561677,B004N8C0FS,Wildkin Pack 'n Snack Backpack,27.97,n/a,0,0,27.97,27.97,"Pattern Description: Our Horse Dreams patternfeatures a range of horse breeds that are rendered in stunning detail and accuracy. The horses' various movements are gracefully depicted atop a smooth, light taupe background. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping.,You Save: $0.02
11-02-2013,11,Amazon,13561678,B004N8C0Y4,Wildkin Pack 'n Snack Backpack,24.35,n/a,5.58,0,24.35,24.35,"Pattern Description: Our Camo pattern is a fashionable re-imagination of tried-and-true camouflage. Colored simply and boldly in green, black, gray, and white, our Camo pattern stands out more than it blends in. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $3.64 (13%)
11-02-2013,11,Amazon,13561679,B004N8F3MU,Wildkin Olive Kids Heroes Sidekick Backpack,23.1,n/a,5.26,0,23.1,23.1,n/a,Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $6.89 (23%)
11-02-2013,11,Amazon,13561680,B004N8D32M,Wildkin Pack 'n Snack Backpack,24.35,n/a,5.58,0,24.35,24.35,"Pattern Description: Simple, sweet, and filled with the curious, casual movements of ladybugs. This Ashley Collection pattern catches the eye with a clever inversion of color - white leaves on a green background - upon which curly-antennae ladybugs weave their winding paths. Product Description: Our Pack 'n Snack Backpack combines two products into one economic space. This Backpack features a generously-sized, food-safe insulated front pocket that can be used to stow snacks, lunch, or school supplies. Perfect for preschool, daycare, and day trips. Warranty and Safety Info: One-year manufacturer's warranty against defects - normal wear-and-tear, and misuse excluded. Rigorously tested to ensure that all parts are lead-free, bpa-free, phthalate-free, and conform to all rules and regulations set forth by the Consumer Products Safety Information Act.",Yes,& eligible for FREE Super Saver Shipping on orders over $25.,You Save: $3.64 (13%)
11-02-2013,11,Amazon,13565032,B001I3N95G,Leatherbay Commuter Laptop Bag,117.19,n/a,0,0,117.19,117.19,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $67.76 (37%)
11-02-2013,11,Amazon,13565034,B00472NTOQ,Leatherbay Commuter Leather Laptop Bag,120.79,n/a,0,0,120.79,120.79,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $64.16 (35%)
11-02-2013,11,Amazon,13565035,B001I3R7T0,Leatherbay Commuter Laptop Bag,117.19,n/a,0,0,117.19,117.19,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $67.76 (37%)
11-02-2013,11,Amazon,13565036,B001Z34386,Leatherbay Commuter Laptop Bag,117.19,n/a,0,0,117.19,117.19,n/a,Yes,& eligible for FREE Super Saver Shipping and Free Returns.,You Save: $67.76 (37%)
